iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,hosp_patients,weekly_hosp_admissions,stringency_index,population,population_density
PHL,Philippines,4/2/2022,3594002.0,8541.0,54214.0,46.0,,,57.33,113880328,351.873
PHL,Philippines,5/2/2022,3601471.0,7469.0,54214.0,0.0,,,57.33,113880328,351.873
PHL,Philippines,6/2/2022,3609568.0,8097.0,54526.0,312.0,,,57.33,113880328,351.873
PHL,Philippines,7/2/2022,3616387.0,6819.0,54538.0,12.0,,,57.27,113880328,351.873
PHL,Philippines,8/2/2022,3619633.0,3246.0,54621.0,83.0,,,57.27,113880328,351.873
PHL,Philippines,9/2/2022,3623176.0,3543.0,54690.0,69.0,,,57.27,113880328,351.873
PHL,Philippines,10/2/2022,3627575.0,4399.0,54783.0,93.0,,,58.58,113880328,351.873
PHL,Philippines,11/2/2022,3630637.0,3062.0,54854.0,71.0,,,58.58,113880328,351.873
PHL,Philippines,12/2/2022,3634368.0,3731.0,54930.0,76.0,,,58.58,113880328,351.873
PHL,Philippines,13/2/2022,3637280.0,2912.0,54930.0,0.0,,,58.58,113880328,351.873
PHL,Philippines,14/2/2022,3639942.0,2662.0,55094.0,164.0,,,58.27,113880328,351.873
PHL,Philippines,15/2/2022,3641940.0,1998.0,55146.0,52.0,,,58.27,113880328,351.873
PHL,Philippines,16/2/2022,3644597.0,2657.0,55223.0,77.0,,,58.27,113880328,351.873
PHL,Philippines,17/2/2022,3646793.0,2196.0,55330.0,107.0,,,58.15,113880328,351.873
PHL,Philippines,18/2/2022,3648925.0,2132.0,55409.0,79.0,,,58.15,113880328,351.873
PHL,Philippines,19/2/2022,3650748.0,1823.0,55607.0,198.0,,,58.15,113880328,351.873
PHL,Philippines,20/2/2022,3652203.0,1455.0,55684.0,77.0,,,58.15,113880328,351.873
PHL,Philippines,21/2/2022,3653526.0,1323.0,55763.0,79.0,,,58.05,113880328,351.873
PHL,Philippines,22/2/2022,3654284.0,758.0,55776.0,13.0,,,58.05,113880328,351.873
PHL,Philippines,23/2/2022,3655709.0,1425.0,55977.0,201.0,,,58.05,113880328,351.873
PHL,Philippines,24/2/2022,3657342.0,1633.0,56165.0,188.0,,,58.05,113880328,351.873
PHL,Philippines,25/2/2022,3658892.0,1550.0,56224.0,59.0,,,58.05,113880328,351.873
PHL,Philippines,26/2/2022,3660020.0,1128.0,56351.0,127.0,,,58.05,113880328,351.873
PHL,Philippines,27/2/2022,3661049.0,1029.0,56401.0,50.0,,,58.05,113880328,351.873
PHL,Philippines,28/2/2022,3661997.0,948.0,56451.0,50.0,,,58.05,113880328,351.873
PHL,Philippines,1/3/2022,3663059.0,1062.0,56451.0,0.0,,,58.05,113880328,351.873
PHL,Philippines,2/3/2022,3663920.0,861.0,56504.0,53.0,,,58.05,113880328,351.873
PHL,Philippines,3/3/2022,3664905.0,985.0,56538.0,34.0,,,58.05,113880328,351.873
PHL,Philippines,4/3/2022,3665747.0,842.0,56770.0,232.0,,,58.05,113880328,351.873
PHL,Philippines,5/3/2022,3666678.0,931.0,56879.0,109.0,,,58.05,113880328,351.873
PHL,Philippines,6/3/2022,3667542.0,864.0,57023.0,144.0,,,58.05,113880328,351.873
PHL,Philippines,7/3/2022,3668268.0,726.0,57066.0,43.0,,,58.05,113880328,351.873
PHL,Philippines,8/3/2022,3668710.0,442.0,57072.0,6.0,,,58.05,113880328,351.873
PHL,Philippines,9/3/2022,3669283.0,573.0,57182.0,110.0,,,58.05,113880328,351.873
PHL,Philippines,10/3/2022,3668940.0,,57258.0,76.0,,,58.05,113880328,351.873
PHL,Philippines,11/3/2022,3669523.0,583.0,57317.0,59.0,,,58.05,113880328,351.873
PHL,Philippines,12/3/2022,3670177.0,654.0,57441.0,124.0,,,58.05,113880328,351.873
PHL,Philippines,13/3/2022,3670739.0,562.0,57610.0,169.0,,,57.77,113880328,351.873
PHL,Philippines,14/3/2022,3671293.0,554.0,57625.0,15.0,,,57.77,113880328,351.873
PHL,Philippines,15/3/2022,3671293.0,0.0,57625.0,0.0,,,57.63,113880328,351.873
PHL,Philippines,16/3/2022,3672069.0,776.0,57735.0,110.0,,,57.63,113880328,351.873
PHL,Philippines,17/3/2022,3672661.0,592.0,57880.0,145.0,,,57.63,113880328,351.873
PHL,Philippines,18/3/2022,3673201.0,540.0,57999.0,119.0,,,57.63,113880328,351.873
PHL,Philippines,19/3/2022,3673717.0,516.0,58023.0,24.0,,,57.63,113880328,351.873
PHL,Philippines,20/3/2022,3674286.0,569.0,58263.0,240.0,,,57.63,113880328,351.873
PHL,Philippines,21/3/2022,3674694.0,408.0,58276.0,13.0,,,57.5,113880328,351.873
PHL,Philippines,22/3/2022,3674983.0,289.0,58281.0,5.0,,,57.5,113880328,351.873
PHL,Philippines,23/3/2022,3675384.0,401.0,58563.0,282.0,,,57.5,113880328,351.873
PHL,Philippines,24/3/2022,3675821.0,437.0,58771.0,208.0,,,57.44,113880328,351.873
PHL,Philippines,25/3/2022,3676230.0,409.0,58831.0,60.0,,,57.44,113880328,351.873
PHL,Philippines,26/3/2022,3676665.0,435.0,58884.0,53.0,,,57.44,113880328,351.873
PHL,Philippines,27/3/2022,3676991.0,326.0,59015.0,131.0,,,57.44,113880328,351.873
PHL,Philippines,28/3/2022,3677376.0,385.0,59030.0,15.0,,,57.44,113880328,351.873
PHL,Philippines,29/3/2022,3677616.0,240.0,59038.0,8.0,,,57.39,113880328,351.873
PHL,Philippines,30/3/2022,3677924.0,308.0,59125.0,87.0,,,57.39,113880328,351.873
PHL,Philippines,31/3/2022,3678245.0,321.0,59249.0,124.0,,,57.35,113880328,351.873
PHL,Philippines,1/4/2022,3678598.0,353.0,59298.0,49.0,,,26.6,113880328,351.873
PHL,Philippines,2/4/2022,3678968.0,370.0,59324.0,26.0,,,26.6,113880328,351.873
PHL,Philippines,3/4/2022,3679629.0,661.0,59343.0,19.0,,,26.6,113880328,351.873
PHL,Philippines,4/4/2022,3679761.0,132.0,59365.0,22.0,,,26.57,113880328,351.873
PHL,Philippines,5/4/2022,3679983.0,222.0,59370.0,5.0,,,26.56,113880328,351.873
PHL,Philippines,6/4/2022,3680244.0,261.0,59422.0,52.0,,,26.56,113880328,351.873
PHL,Philippines,7/4/2022,3680514.0,270.0,59591.0,169.0,,,26.53,113880328,351.873
PHL,Philippines,8/4/2022,3680802.0,288.0,59660.0,69.0,,,26.53,113880328,351.873
PHL,Philippines,9/4/2022,3681101.0,299.0,59730.0,70.0,,,26.53,113880328,351.873
PHL,Philippines,10/4/2022,3681374.0,273.0,59769.0,39.0,,,26.53,113880328,351.873
PHL,Philippines,11/4/2022,3681646.0,272.0,59777.0,8.0,,,26.52,113880328,351.873
PHL,Philippines,12/4/2022,3681851.0,205.0,59778.0,1.0,,,26.52,113880328,351.873
PHL,Philippines,13/4/2022,3682083.0,232.0,59891.0,113.0,,,26.52,113880328,351.873
PHL,Philippines,14/4/2022,3682356.0,273.0,59932.0,41.0,,,26.52,113880328,351.873
PHL,Philippines,15/4/2022,3682623.0,267.0,59956.0,24.0,,,26.52,113880328,351.873
PHL,Philippines,16/4/2022,3682847.0,224.0,59964.0,8.0,,,30.92,113880328,351.873
PHL,Philippines,17/4/2022,3683042.0,195.0,59969.0,5.0,,,30.92,113880328,351.873
PHL,Philippines,18/4/2022,3683211.0,169.0,59976.0,7.0,,,30.88,113880328,351.873
PHL,Philippines,19/4/2022,3683367.0,156.0,59982.0,6.0,,,30.87,113880328,351.873
PHL,Philippines,20/4/2022,3683732.0,365.0,59990.0,8.0,,,30.87,113880328,351.873
PHL,Philippines,21/4/2022,3683865.0,133.0,60056.0,66.0,,,30.87,113880328,351.873
PHL,Philippines,22/4/2022,3684094.0,229.0,60118.0,62.0,,,30.87,113880328,351.873
PHL,Philippines,23/4/2022,3684300.0,206.0,60179.0,61.0,,,30.87,113880328,351.873
PHL,Philippines,24/4/2022,3684500.0,200.0,60182.0,3.0,,,30.87,113880328,351.873
PHL,Philippines,25/4/2022,3684712.0,212.0,60194.0,12.0,,,30.87,113880328,351.873
PHL,Philippines,26/4/2022,3684835.0,123.0,60195.0,1.0,,,30.81,113880328,351.873
PHL,Philippines,27/4/2022,3685029.0,194.0,60215.0,20.0,,,30.81,113880328,351.873
PHL,Philippines,28/4/2022,3685222.0,193.0,60267.0,52.0,,,30.8,113880328,351.873
PHL,Philippines,29/4/2022,3685403.0,181.0,60305.0,38.0,,,30.8,113880328,351.873
PHL,Philippines,30/4/2022,3685643.0,240.0,60341.0,36.0,,,30.8,113880328,351.873
PHL,Philippines,1/5/2022,3685895.0,252.0,60397.0,56.0,,,30.8,113880328,351.873
PHL,Philippines,2/5/2022,3686082.0,187.0,60410.0,13.0,,,30.79,113880328,351.873
PHL,Philippines,3/5/2022,3686216.0,134.0,60412.0,2.0,,,30.79,113880328,351.873
PHL,Philippines,4/5/2022,3686375.0,159.0,60439.0,27.0,,,30.79,113880328,351.873
PHL,Philippines,5/5/2022,3686543.0,168.0,60439.0,0.0,,,30.79,113880328,351.873
PHL,Philippines,6/5/2022,3686693.0,150.0,60439.0,0.0,,,30.79,113880328,351.873
PHL,Philippines,7/5/2022,3686868.0,175.0,60439.0,0.0,,,30.79,113880328,351.873
PHL,Philippines,8/5/2022,3687018.0,150.0,60439.0,0.0,,,30.79,113880328,351.873
PHL,Philippines,9/5/2022,3687197.0,179.0,60439.0,0.0,,,30.79,113880328,351.873
PHL,Philippines,10/5/2022,3687320.0,123.0,60439.0,0.0,,,30.79,113880328,351.873
PHL,Philippines,11/5/2022,3687428.0,108.0,60439.0,0.0,,,30.72,113880328,351.873
PHL,Philippines,12/5/2022,3687567.0,139.0,60452.0,13.0,,,30.72,113880328,351.873
PHL,Philippines,13/5/2022,3687748.0,181.0,60455.0,3.0,,,30.72,113880328,351.873
PHL,Philippines,14/5/2022,3687922.0,174.0,60455.0,0.0,,,30.72,113880328,351.873
PHL,Philippines,15/5/2022,3688132.0,210.0,60455.0,0.0,,,30.72,113880328,351.873
PHL,Philippines,16/5/2022,3688292.0,160.0,60458.0,3.0,,,30.72,113880328,351.873
PHL,Philippines,17/5/2022,3688001.0,,60452.0,,,,30.72,113880328,351.873
PHL,Philippines,18/5/2022,3688100.0,99.0,60452.0,0.0,,,30.69,113880328,351.873
PHL,Philippines,19/5/2022,3688295.0,195.0,60452.0,0.0,,,30.69,113880328,351.873
PHL,Philippines,20/5/2022,3688508.0,213.0,60455.0,3.0,,,30.68,113880328,351.873
PHL,Philippines,21/5/2022,3688751.0,243.0,60455.0,0.0,,,30.68,113880328,351.873
PHL,Philippines,22/5/2022,3688941.0,190.0,60455.0,0.0,,,30.68,113880328,351.873
PHL,Philippines,23/5/2022,3689132.0,191.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,24/5/2022,3689281.0,149.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,25/5/2022,3689457.0,176.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,26/5/2022,3689656.0,199.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,27/5/2022,3689865.0,209.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,28/5/2022,3690055.0,190.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,29/5/2022,3690254.0,199.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,30/5/2022,3690451.0,197.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,31/5/2022,3690581.0,130.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,1/6/2022,3690707.0,126.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,2/6/2022,3690889.0,182.0,60455.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,3/6/2022,3691114.0,225.0,60456.0,1.0,,,30.66,113880328,351.873
PHL,Philippines,4/6/2022,3691327.0,213.0,60456.0,0.0,,,30.66,113880328,351.873
PHL,Philippines,5/6/2022,3691546.0,219.0,60456.0,0.0,,,30.56,113880328,351.873
PHL,Philippines,6/6/2022,3691724.0,178.0,60456.0,0.0,,,30.56,113880328,351.873
PHL,Philippines,7/6/2022,3691892.0,168.0,60456.0,0.0,,,30.56,113880328,351.873
PHL,Philippines,8/6/2022,3692084.0,192.0,60456.0,0.0,,,30.56,113880328,351.873
PHL,Philippines,9/6/2022,3692336.0,252.0,60456.0,0.0,,,30.56,113880328,351.873
PHL,Philippines,10/6/2022,3692617.0,281.0,60461.0,5.0,,,30.56,113880328,351.873
PHL,Philippines,11/6/2022,3692914.0,297.0,60461.0,0.0,,,30.56,113880328,351.873
PHL,Philippines,12/6/2022,3693222.0,308.0,60461.0,0.0,,,30.54,113880328,351.873
PHL,Philippines,13/6/2022,3693608.0,386.0,60461.0,0.0,,,30.54,113880328,351.873
PHL,Philippines,14/6/2022,3693865.0,257.0,60461.0,0.0,,,30.54,113880328,351.873
PHL,Philippines,15/6/2022,3694121.0,256.0,60461.0,0.0,,,30.54,113880328,351.873
PHL,Philippines,16/6/2022,3694529.0,408.0,60461.0,0.0,,,30.51,113880328,351.873
PHL,Philippines,17/6/2022,3695068.0,539.0,60467.0,6.0,,,30.51,113880328,351.873
PHL,Philippines,18/6/2022,3695652.0,584.0,60467.0,0.0,,,30.51,113880328,351.873
PHL,Philippines,19/6/2022,3696264.0,612.0,60467.0,0.0,,,30.51,113880328,351.873
PHL,Philippines,20/6/2022,3696793.0,529.0,60467.0,0.0,,,30.51,113880328,351.873
PHL,Philippines,21/6/2022,3697200.0,407.0,60476.0,9.0,,,30.51,113880328,351.873
PHL,Philippines,22/6/2022,3697793.0,593.0,60484.0,8.0,,,30.51,113880328,351.873
PHL,Philippines,23/6/2022,3698509.0,716.0,60495.0,11.0,,,30.48,113880328,351.873
PHL,Philippines,24/6/2022,3699251.0,742.0,60507.0,12.0,,,30.48,113880328,351.873
PHL,Philippines,25/6/2022,3700028.0,777.0,60507.0,0.0,,,30.48,113880328,351.873
PHL,Philippines,26/6/2022,3700876.0,848.0,60518.0,11.0,,,30.48,113880328,351.873
PHL,Philippines,27/6/2022,3701743.0,867.0,60518.0,0.0,,,30.48,113880328,351.873
PHL,Philippines,28/6/2022,3702319.0,576.0,60531.0,13.0,,,30.48,113880328,351.873
PHL,Philippines,29/6/2022,3703100.0,781.0,60542.0,11.0,,,30.48,113880328,351.873
PHL,Philippines,30/6/2022,3704407.0,1307.0,60555.0,13.0,,,30.48,113880328,351.873
PHL,Philippines,1/7/2022,3705649.0,1242.0,60565.0,10.0,,,30.48,113880328,351.873
PHL,Philippines,2/7/2022,3706951.0,1302.0,60578.0,13.0,,,30.48,113880328,351.873
PHL,Philippines,3/7/2022,3708271.0,1320.0,60592.0,14.0,,,30.48,113880328,351.873
PHL,Philippines,4/7/2022,3709386.0,1115.0,60602.0,10.0,,,30.48,113880328,351.873
PHL,Philippines,5/7/2022,3710145.0,759.0,60610.0,8.0,,,30.48,113880328,351.873
PHL,Philippines,6/7/2022,3711268.0,1123.0,60622.0,12.0,,,30.48,113880328,351.873
PHL,Philippines,7/7/2022,3713131.0,1863.0,60625.0,3.0,,,30.4,113880328,351.873
PHL,Philippines,8/7/2022,3714770.0,1639.0,60639.0,14.0,,,30.4,113880328,351.873
PHL,Philippines,9/7/2022,3716522.0,1752.0,60639.0,0.0,,,30.4,113880328,351.873
PHL,Philippines,10/7/2022,3718467.0,1945.0,60640.0,1.0,,,30.4,113880328,351.873
PHL,Philippines,11/7/2022,3720054.0,1587.0,60640.0,0.0,,,30.4,113880328,351.873
PHL,Philippines,12/7/2022,3721413.0,1359.0,60640.0,0.0,,,30.4,113880328,351.873
PHL,Philippines,13/7/2022,3723014.0,1601.0,60640.0,0.0,,,30.4,113880328,351.873
PHL,Philippines,14/7/2022,3725382.0,2368.0,60641.0,1.0,,,30.37,113880328,351.873
PHL,Philippines,15/7/2022,3727970.0,2588.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,16/7/2022,3730545.0,2575.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,17/7/2022,3733101.0,2556.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,18/7/2022,3735383.0,2282.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,19/7/2022,3737222.0,1839.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,20/7/2022,3739160.0,1938.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,21/7/2022,3741987.0,2827.0,60641.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,22/7/2022,3745375.0,3388.0,60656.0,15.0,,,30.37,113880328,351.873
PHL,Philippines,23/7/2022,3748979.0,3604.0,60670.0,14.0,,,30.37,113880328,351.873
PHL,Philippines,24/7/2022,3752534.0,3555.0,60683.0,13.0,,,30.37,113880328,351.873
PHL,Philippines,25/7/2022,3755403.0,2869.0,60694.0,11.0,,,30.37,113880328,351.873
PHL,Philippines,26/7/2022,3757762.0,2359.0,60694.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,27/7/2022,3760488.0,2726.0,60694.0,0.0,,,30.37,113880328,351.873
PHL,Philippines,28/7/2022,3764346.0,3858.0,60704.0,10.0,,,30.37,113880328,351.873
PHL,Philippines,29/7/2022,3768474.0,4128.0,60718.0,14.0,,,30.37,113880328,351.873
PHL,Philippines,30/7/2022,3772468.0,3994.0,60719.0,1.0,,,30.37,113880328,351.873
PHL,Philippines,31/7/2022,3776627.0,4159.0,60727.0,8.0,,,30.37,113880328,351.873
PHL,Philippines,1/8/2022,3780178.0,3551.0,60737.0,10.0,,,30.37,113880328,351.873
PHL,Philippines,2/8/2022,3782822.0,2644.0,60749.0,12.0,,,30.37,113880328,351.873
PHL,Philippines,3/8/2022,3785869.0,3047.0,60762.0,13.0,,,30.37,113880328,351.873
PHL,Philippines,4/8/2022,3790309.0,4440.0,60773.0,11.0,,,30.37,113880328,351.873
PHL,Philippines,5/8/2022,3795008.0,4699.0,60774.0,1.0,,,30.37,113880328,351.873
PHL,Philippines,6/8/2022,3799334.0,4326.0,60789.0,15.0,,,30.37,113880328,351.873
PHL,Philippines,7/8/2022,3803955.0,4621.0,60807.0,18.0,,,30.37,113880328,351.873
PHL,Philippines,8/8/2022,3808156.0,4201.0,60837.0,30.0,,,30.37,113880328,351.873
PHL,Philippines,9/8/2022,3810772.0,2616.0,60864.0,27.0,,,30.37,113880328,351.873
PHL,Philippines,10/8/2022,3813952.0,3180.0,60889.0,25.0,,,30.37,113880328,351.873
PHL,Philippines,11/8/2022,3818480.0,4528.0,60916.0,27.0,,,30.37,113880328,351.873
PHL,Philippines,12/8/2022,3823084.0,4604.0,60944.0,28.0,,,30.37,113880328,351.873
PHL,Philippines,13/8/2022,3827758.0,4674.0,60992.0,48.0,,,30.37,113880328,351.873
PHL,Philippines,14/8/2022,3831941.0,4183.0,61036.0,44.0,,,30.37,113880328,351.873
PHL,Philippines,15/8/2022,3835422.0,3481.0,61078.0,42.0,,,30.37,113880328,351.873
PHL,Philippines,16/8/2022,3838062.0,2640.0,61127.0,49.0,,,30.37,113880328,351.873
PHL,Philippines,17/8/2022,3840943.0,2881.0,61173.0,46.0,,,30.37,113880328,351.873
PHL,Philippines,18/8/2022,3844708.0,3765.0,61221.0,48.0,,,30.33,113880328,351.873
PHL,Philippines,19/8/2022,3848449.0,3741.0,61261.0,40.0,,,30.33,113880328,351.873
PHL,Philippines,20/8/2022,3852170.0,3721.0,61308.0,47.0,,,30.33,113880328,351.873
PHL,Philippines,21/8/2022,3855804.0,3634.0,61357.0,49.0,,,30.33,113880328,351.873
PHL,Philippines,22/8/2022,3858838.0,3034.0,61386.0,29.0,,,30.33,113880328,351.873
PHL,Philippines,23/8/2022,3860537.0,1699.0,61426.0,40.0,,,30.33,113880328,351.873
PHL,Philippines,24/8/2022,3864034.0,3497.0,61476.0,50.0,,,30.33,113880328,351.873
PHL,Philippines,25/8/2022,3867071.0,3037.0,61519.0,43.0,,,30.33,113880328,351.873
PHL,Philippines,26/8/2022,3869976.0,2905.0,61559.0,40.0,,,30.31,113880328,351.873
PHL,Philippines,27/8/2022,3872405.0,2429.0,61613.0,54.0,,,30.31,113880328,351.873
PHL,Philippines,28/8/2022,3874641.0,2236.0,61667.0,54.0,,,30.31,113880328,351.873
PHL,Philippines,29/8/2022,3877110.0,2469.0,61720.0,53.0,,,30.31,113880328,351.873
PHL,Philippines,30/8/2022,3878734.0,1624.0,61773.0,53.0,,,30.31,113880328,351.873
PHL,Philippines,31/8/2022,3880229.0,1495.0,61814.0,41.0,,,30.31,113880328,351.873
PHL,Philippines,1/9/2022,3883957.0,3728.0,61864.0,50.0,,,30.29,113880328,351.873
PHL,Philippines,2/9/2022,3886395.0,2438.0,61910.0,46.0,,,30.29,113880328,351.873
PHL,Philippines,3/9/2022,3889160.0,2765.0,61962.0,52.0,,,30.29,113880328,351.873
PHL,Philippines,4/9/2022,3891418.0,2258.0,62011.0,49.0,,,30.29,113880328,351.873
PHL,Philippines,5/9/2022,3893573.0,2155.0,62062.0,51.0,,,30.29,113880328,351.873
PHL,Philippines,6/9/2022,3894840.0,1267.0,62118.0,56.0,,,30.29,113880328,351.873
PHL,Philippines,7/9/2022,3896541.0,1701.0,62167.0,49.0,,,30.29,113880328,351.873
PHL,Philippines,8/9/2022,3898882.0,2341.0,62206.0,39.0,,,30.29,113880328,351.873
PHL,Philippines,9/9/2022,3901033.0,2151.0,62249.0,43.0,,,30.29,113880328,351.873
PHL,Philippines,10/9/2022,3904133.0,3100.0,62288.0,39.0,,,30.29,113880328,351.873
PHL,Philippines,11/9/2022,3906269.0,2136.0,62304.0,16.0,,,30.29,113880328,351.873
PHL,Philippines,12/9/2022,3908295.0,2026.0,62342.0,38.0,,,,113880328,351.873
PHL,Philippines,13/9/2022,3909772.0,1477.0,62382.0,40.0,,,,113880328,351.873
PHL,Philippines,14/9/2022,3911487.0,1715.0,62416.0,34.0,,,,113880328,351.873
PHL,Philippines,15/9/2022,3913536.0,2049.0,62447.0,31.0,,,,113880328,351.873
PHL,Philippines,16/9/2022,3916162.0,2626.0,62479.0,32.0,,,,113880328,351.873
PHL,Philippines,17/9/2022,3918329.0,2167.0,62514.0,35.0,,,,113880328,351.873
PHL,Philippines,18/9/2022,3920693.0,2364.0,62549.0,35.0,,,,113880328,351.873
PHL,Philippines,19/9/2022,3923727.0,3034.0,62587.0,38.0,,,,113880328,351.873
SGP,Singapore,23/1/2020,1.0,1.0,,,,,25.0,5453600,7915.731
SGP,Singapore,24/1/2020,3.0,2.0,,,,,25.0,5453600,7915.731
SGP,Singapore,25/1/2020,3.0,0.0,,,,,25.0,5453600,7915.731
SGP,Singapore,26/1/2020,4.0,1.0,,,,,25.0,5453600,7915.731
SGP,Singapore,27/1/2020,5.0,1.0,,,,,25.0,5453600,7915.731
SGP,Singapore,28/1/2020,7.0,2.0,,,,,25.0,5453600,7915.731
SGP,Singapore,29/1/2020,7.0,0.0,,,,,25.0,5453600,7915.731
SGP,Singapore,30/1/2020,10.0,3.0,,,,,25.0,5453600,7915.731
SGP,Singapore,31/1/2020,13.0,3.0,,,,,25.0,5453600,7915.731
SGP,Singapore,1/2/2020,16.0,3.0,,,,,25.0,5453600,7915.731
SGP,Singapore,2/2/2020,18.0,2.0,,,,,25.0,5453600,7915.731
SGP,Singapore,3/2/2020,18.0,0.0,,,,,25.0,5453600,7915.731
SGP,Singapore,4/2/2020,24.0,6.0,,,,,25.0,5453600,7915.731
SGP,Singapore,5/2/2020,28.0,4.0,,,,,25.0,5453600,7915.731
SGP,Singapore,6/2/2020,28.0,0.0,,,,,25.0,5453600,7915.731
SGP,Singapore,7/2/2020,30.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,8/2/2020,33.0,3.0,,,,,30.56,5453600,7915.731
SGP,Singapore,9/2/2020,40.0,7.0,,,,,30.56,5453600,7915.731
SGP,Singapore,10/2/2020,45.0,5.0,,,,,30.56,5453600,7915.731
SGP,Singapore,11/2/2020,47.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,12/2/2020,50.0,3.0,,,,,30.56,5453600,7915.731
SGP,Singapore,13/2/2020,58.0,8.0,,,,,30.56,5453600,7915.731
SGP,Singapore,14/2/2020,67.0,9.0,,,,,30.56,5453600,7915.731
SGP,Singapore,15/2/2020,72.0,5.0,,,,,30.56,5453600,7915.731
SGP,Singapore,16/2/2020,75.0,3.0,,,,,30.56,5453600,7915.731
SGP,Singapore,17/2/2020,77.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,18/2/2020,81.0,4.0,,,,,30.56,5453600,7915.731
SGP,Singapore,19/2/2020,84.0,3.0,,,,,30.56,5453600,7915.731
SGP,Singapore,20/2/2020,84.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,21/2/2020,85.0,1.0,,,,,30.56,5453600,7915.731
SGP,Singapore,22/2/2020,85.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,23/2/2020,89.0,4.0,,,,,30.56,5453600,7915.731
SGP,Singapore,24/2/2020,89.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,25/2/2020,91.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,26/2/2020,93.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,27/2/2020,93.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,28/2/2020,93.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,29/2/2020,102.0,9.0,,,,,30.56,5453600,7915.731
SGP,Singapore,1/3/2020,106.0,4.0,,,,,30.56,5453600,7915.731
SGP,Singapore,2/3/2020,108.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,3/3/2020,110.0,2.0,,,,,30.56,5453600,7915.731
SGP,Singapore,4/3/2020,110.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,5/3/2020,117.0,7.0,,,,,30.56,5453600,7915.731
SGP,Singapore,6/3/2020,130.0,13.0,,,,,30.56,5453600,7915.731
SGP,Singapore,7/3/2020,138.0,8.0,,,,,30.56,5453600,7915.731
SGP,Singapore,8/3/2020,150.0,12.0,,,,,30.56,5453600,7915.731
SGP,Singapore,9/3/2020,150.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,10/3/2020,160.0,10.0,,,,,30.56,5453600,7915.731
SGP,Singapore,11/3/2020,178.0,18.0,,,,,30.56,5453600,7915.731
SGP,Singapore,12/3/2020,178.0,0.0,,,,,30.56,5453600,7915.731
SGP,Singapore,13/3/2020,200.0,22.0,,,,,36.11,5453600,7915.731
SGP,Singapore,14/3/2020,212.0,12.0,,,,,36.11,5453600,7915.731
SGP,Singapore,15/3/2020,226.0,14.0,,,,,36.11,5453600,7915.731
SGP,Singapore,16/3/2020,243.0,17.0,,,,,36.11,5453600,7915.731
SGP,Singapore,17/3/2020,266.0,23.0,,,,,36.11,5453600,7915.731
SGP,Singapore,18/3/2020,313.0,47.0,,,,,36.11,5453600,7915.731
SGP,Singapore,19/3/2020,345.0,32.0,,,,,36.11,5453600,7915.731
SGP,Singapore,20/3/2020,385.0,40.0,,,,,36.11,5453600,7915.731
SGP,Singapore,21/3/2020,432.0,47.0,2.0,2.0,,,36.11,5453600,7915.731
SGP,Singapore,22/3/2020,455.0,23.0,2.0,0.0,,,36.11,5453600,7915.731
SGP,Singapore,23/3/2020,509.0,54.0,2.0,0.0,,,36.11,5453600,7915.731
SGP,Singapore,24/3/2020,558.0,49.0,2.0,0.0,,,36.11,5453600,7915.731
SGP,Singapore,25/3/2020,631.0,73.0,2.0,0.0,,,36.11,5453600,7915.731
SGP,Singapore,26/3/2020,683.0,52.0,2.0,0.0,,,36.11,5453600,7915.731
